rnos;denominacion;tipo;id_tipo
215468;COOPERATIVA DE PROVISION DE SERVICO ELECTRICO Y OTROS SERVICIOS PUBLICOS LIMITADA DE PIGUE                                                                                                                                                                ;EMP;3
120177;NOBIS SA                                                                                                                                                                                                                                                  ;EMP;3
215710;COOPERATIVA DE CREDITO DE SERVICIOS PUBLICOS Y SOCIALES CRUZ DEL EJE LTDA.                                                                                                                                                                                ;EMP;3
411637;OBRA SOCIAL PARA DIRECTIVOS, TÉCNICOS Y EMPLEADOS DE JOHN DEERE ARG.                                                                                                                                                                                      ;EMP;3
612474;OBRA SOCIAL PARA PILOTOS DE LINEAS AEREAS COMERCIALES Y REGULARES                                                                                                                                                                                         ;EMP;3
614043;OBRA SOCIAL DE EMPLEADOS DE PRENSA DE CORDOBA                                                                                                                                                                                                             ;EMP;3
613989;OBRA SOCIAL DE DOCENTES PARTICULARES                                                                                                                                                                                                                      ;EMP;3
614869;OBRA SOCIAL DE EMPRESARIOS PROFESIONALES Y MONOTRIBUTISTAS                                                                                                                                                                                                ;EMP;3
311845;ASOCIACION MUTUAL METALMECANICA ENTRE OBREROS Y TECNICOS AFILIADOS AL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR                                                                                                                            ;EMP;3
110053;FAMYL S.A. SALUD PARA LA FAMILIA                                                                                                                                                                                                                          ;EMP;3
611297;OBRA SOCIAL DE PATRONES DE CABOTAJE DE RIOS Y PUERTOS                                                                                                                                                                                                     ;EMP;3
311234;ASOCIACION MUTUAL TRABAJADORES ACTIVIDAD REPOSTERIA                                                                                                                                                                                                       ;EMP;3
314493;CIRCULO MUTUAL DE SUBOFICIALES RETIRADOS DE LA POLICIA FEDERAL ARGENTINA                                                                                                                                                                                  ;EMP;3
112745;SIMARA S.A.                                                                                                                                                                                                                                               ;EMP;3
315687;AMEPORT MUTUAL DEL PERSONAL DEL ESTADO NACIONA PROVINCIAL MUNICIPAL Y AFINES                                                                                                                                                                              ;EMP;3
310163;ASOCIACION MUTUAL DE EMPLEADOS PROVINCIALES DE LA PROVINCIA DE BUENOS AIRES.                                                                                                                                                                              ;EMP;3
113120;SISTEMAS PRIVADOS DE SALUD S. A.                                                                                                                                                                                                                          ;EMP;3
311159;ASOCIACIÓN MUTUAL CON-SER CONFIANZA Y SERVICIO                                                                                                                                                                                                            ;EMP;3
315786;ASOCIACION MUTUAL VALLE INFERIOR .-AMVI                                                                                                                                                                                                                   ;EMP;3
612948;OBRA SOCIAL DE FOTOGRAFOS                                                                                                                                                                                                                                 ;EMP;3
310460;ASOCIACION DE PROTECCION RECIPROCA ENTRE PRODUCTORES AGROPECUARIOS                                                                                                                                                                                        ;EMP;3
215567;COOPERATIVA DE ELECTRICIDAD, SERVICIOS PUBLICOS VIVIENDA Y CREDITO DE VILLA CAÑÁS LIMITADA - COEVICAL-                                                                                                                                                    ;EMP;3
320447;ASOCIACION MUTUALISTA DEL BAÑADO                                                                                                                                                                                                                          ;EMP;3
610270;OBRA SOCIAL DEL PERSONAL DE LAS TELECOMUNICACIONES DE LA REPUBLICA ARGENTINA                                                                                                                                                                              ;EMP;3
111957;INSTITUTO MATERNO INFANTIL SA                                                                                                                                                                                                                             ;EMP;3
610393;OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL NEUMATICO                                                                                                                                                                                                    ;EMP;3
111896;UNIDAD CORONARIA MOVIL QUILMES                                                                                                                                                                                                                            ;EMP;3
111537;COBENSIL                                                                                                                                                                                                                                                  ;EMP;3
113472;ECCO S.A.                                                                                                                                                                                                                                                 ;EMP;3
613743;OBRA SOCIAL DEL PERSONAL SUPERIOR Y PROFESIONAL DE EMPRESAS AEROCOMERCIALES                                                                                                                                                                               ;EMP;3
110824;MEDI-CARDIO S.R.L.                                                                                                                                                                                                                                        ;EMP;3
114291;AMPARAS S.A.                                                                                                                                                                                                                                              ;EMP;3
611549;OBRA SOCIAL YPF                                                                                                                                                                                                                                           ;EMP;3
612849;OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD DEL TURF                                                                                                                                                                                                         ;EMP;3
311647;ASOCIACION MUTUAL DE ASOCIADOS Y EMPLEADOS DE LA COOPERATIVA MARPLATENSE DE PESCA E INDUSTRIALIZACION LIMITADA (COOMARPES)                                                                                                                                ;EMP;3
120115;GALENO S.R.L.                                                                                                                                                                                                                                             ;EMP;3
114093;EME SALUD SA                                                                                                                                                                                                                                              ;EMP;3
120139;UNION EMERGENCIAS REGIONALES S.A.                                                                                                                                                                                                                         ;EMP;3
610195;OBRA SOCIAL UNION PERSONAL DE LA UNION PERSONAL CIVIL DE LA NACION                                                                                                                                                                                        ;EMP;3
816753;COLEGIO DE ABOGADOS DEL SUR                                                                                                                                                                                                                               ;EMP;3
311241;MUTUAL MEDICA RIO CUARTO                                                                                                                                                                                                                                  ;EMP;3
113236;D.I.M.SA. S.A.                                                                                                                                                                                                                                            ;EMP;3
311357;PRENAPA ASOC.MUTUAL COMPENSADORA SANITARIA                                                                                                                                                                                                                ;EMP;3
310477;ASOC MUTUAL TRABAJADORES EMPLEADOS DE COMERCIO                                                                                                                                                                                                            ;EMP;3
312657;ASOCIACION MUTUAL INTERIOR DEFENSA Y JUSTICIA                                                                                                                                                                                                             ;EMP;3
314837;ASOCIACION MUTUAL PROVINCIAL MARIANO MORENO                                                                                                                                                                                                               ;EMP;3
411514;ASOCIACION TRABAJADORES DE LA SALUD PUBLICA DE LA REPUBLICA ARGENTINA                                                                                                                                                                                     ;EMP;3
310927;ASOCIACIÓN MUTUAL DEL PERSONAL DE TRANSPORTE AUTOMOTOR PLAZA                                                                                                                                                                                              ;EMP;3
110640;SALUD ROSARIO S.A.                                                                                                                                                                                                                                        ;EMP;3
310149;ASOCIACION MUTUAL DEL PERSONAL JERARQUICO DE BANCOS OFICIALES NACIONALES                                                                                                                                                                                  ;EMP;3
314134;ASOC. MUTUAL INTERCOOOP. SOLID.PROV. DE CBA. (AMICOS)                                                                                                                                                                                                     ;EMP;3
613132;OBRA SOCIAL DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE                                                                                                                                                                                    ;EMP;3
114819;ASISTIR SA                                                                                                                                                                                                                                                ;EMP;3
620639;OBRA SOCIAL DE RELOJEROS Y JOYEROS                                                                                                                                                                                                                        ;EMP;3
612528;OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA.                                                                                                                                                                                            ;EMP;3
113960;CORSAL SA                                                                                                                                                                                                                                                 ;EMP;3
112936;EMERGENCIA RIO CUARTO                                                                                                                                                                                                                                     ;EMP;3
315090;ASOCIACIÓN MUTUAL DE TRABAJADORES DEL TRANSPORTE AUTOMOTOR DE CARGAS                                                                                                                                                                                      ;EMP;3
311340;ASOC MUTUAL SEGURIDAD SOCIAL 13 DE MAYO                                                                                                                                                                                                                   ;EMP;3
610553;OBRA SOCIAL DEL PERSONAL JERARQUICO DE LA REPUBLICA ARGENTINA PARA EL PERSONAL JERARQUICO DE LA INDUSTRIA GRAFICA Y EL PERSONAL JERARQUICO DEL AGUA Y LA ENERGIA                                                                                          ;EMP;3
112530;AMC SALUD S.A                                                                                                                                                                                                                                             ;EMP;3
310897;ASOCIACION MUTUAL PREMIUM                                                                                                                                                                                                                                 ;EMP;3
110251;DELTA SALUD S.A.                                                                                                                                                                                                                                          ;EMP;3
115720;EMERGENCIA SRL                                                                                                                                                                                                                                            ;EMP;3
614630;OBRA SOCIAL DEL PERSONAL DE SUPERVISION DE LA EMPRESA SUBTERRANEOS DE BUENOS AIRES                                                                                                                                                                        ;EMP;3
313513;ASOCIACION MUTUAL DEL PERSONAL DEL MINISTERIO DE EDUCACION Y JUSTICIA DE LA NACION (MUPEDUC)                                                                                                                                                              ;EMP;3
615527;OBRA SOCIAL DE AGENTES DE PROPAGANDA MEDICA DE ROSARIO                                                                                                                                                                                                    ;EMP;3
313865;ASOCIACION MUTUAL INTEGRAL DE CONSUMOS Y SERVICIOS                                                                                                                                                                                                        ;EMP;3
315748;ASOCIACION MUTUAL DE COMERCIANTES BARTOLOME MITRE                                                                                                                                                                                                         ;EMP;3
610942;OBRA SOCIAL DEL PERSONAL DE PRENSA DE MAR DEL PLATA                                                                                                                                                                                                       ;EMP;3
111766;UNIMED                                                                                                                                                                                                                                                    ;EMP;3
320355;ASOCIACIÓN POETA LUGONES MUTUAL C Y D                                                                                                                                                                                                                     ;EMP;3
111674;SU MEDICINA ASISTENCIA S.A.                                                                                                                                                                                                                               ;EMP;3
614524;OBRA SOCIAL DE AGENTES DE PROPAGANDA MEDICA DE ENTRE RIOS                                                                                                                                                                                                 ;EMP;3
111261;CODIME S.A.                                                                                                                                                                                                                                               ;EMP;3
310453;ASOCIACION MUTUAL 12 DE ENERO TRABAJADORES PASTELEROS, CONFITEROS, PIZZEROS, HELADEROS, ALFAJOREROS Y SERVICIOS RAPIDOS.                                                                                                                                  ;EMP;3
115140;EMERGENCIAS MEDICAS OLAVARRIA SRL                                                                                                                                                                                                                         ;EMP;3
311050;MUTUAL DE AYUDA ENTRE ASOC. DE LA ASOC. DEP.EVERTON-OLIMPIA                                                                                                                                                                                               ;EMP;3
312015;ASOCIACIÓN MUTUAL MÉDICA VILLA MARÍA                                                                                                                                                                                                                      ;EMP;3
113397;AMCE S.A.                                                                                                                                                                                                                                                 ;EMP;3
510334;FUNDACION SERVICIOS SOCIALES TECHINT                                                                                                                                                                                                                      ;EMP;3
313018;LA RECIPROCA A.A.M.E.B.P.B.A.                                                                                                                                                                                                                             ;EMP;3
314035;ASOCIACION MUTUAL DE TRABAJADORES MUNICIPALES DE ROSARIO                                                                                                                                                                                                  ;EMP;3
615961;OBRA SOCIAL DE ACTORES                                                                                                                                                                                                                                    ;EMP;3
320270;COORDINAR ASOCIACION MUTUAL                                                                                                                                                                                                                               ;EMP;3
110695;SOCIEDAD MÉDICA UNIVERSITARIA S.A.                                                                                                                                                                                                                        ;EMP;3
411194;ASOCIACIÓN ESPAÑOLA DE SOCORROS MUTUOS DE LUJÁN                                                                                                                                                                                                           ;EMP;3
120153;ASISMED                                                                                                                                                                                                                                                   ;EMP;3
314721;ASOCIACIÓN MUTUAL DE EMPLEADOS DE COMERCIO DE NOGOYÁ                                                                                                                                                                                                      ;EMP;3
315076;A.M.U.K.R.A.                                                                                                                                                                                                                                              ;EMP;3
312763;ASOCIACIÓN MUTUAL C Y D DE TRABAJADORES DEL ESTADO                                                                                                                                                                                                        ;EMP;3
113212;MET CORDOBA S.A                                                                                                                                                                                                                                           ;EMP;3
310873;ASOCIACION MUTUAL DE CHOFERES DE CAMIONES, OBREROS Y EMPLEADOS DEL TRANSPORTE AUTOMOTOR DE CARGAS GENERALES DE MISIONES                                                                                                                                   ;EMP;3
113199;AUSTRAL ORGANIZACION MEDICA INTEGRAL S.A.                                                                                                                                                                                                                 ;EMP;3
315915;ASOCIACIÓN MUTUAL AMAR DE AYUDA RECIPROCA                                                                                                                                                                                                                 ;EMP;3
310712;ASOCIACION MUTUAL PARA AFILIADOS AL SINDICATO DE OBREROS CAMIONEROS                                                                                                                                                                                       ;EMP;3
312039;ASOCIACION MUTUAL MERCANTIL BAHIENSE                                                                                                                                                                                                                      ;EMP;3
613842;OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO                                                                                                                                                                                                 ;EMP;3
512446;FUNDACION OBRAS Y SERVICIOS PARA DIRECTIVOS DE LA INDUSTRIA DE LA CONSTRUCCION                                                                                                                                                                            ;EMP;3
111742;SISTEMA DE SALUD DEL COLEGIO MEDICO S.A.                                                                                                                                                                                                                  ;EMP;3
520595;FUNDACION EMPRESARIA MADERERA                                                                                                                                                                                                                             ;EMP;3
113946;FAMILY EMERGENCIAS MEDICAS SRL                                                                                                                                                                                                                            ;EMP;3
120078;SISTEMA INTEGRAL DE SALUD DEL SANATORIO CHIVILCOY S.A.                                                                                                                                                                                                    ;EMP;3
313933;OLIMPIA ASOCIACIÓN MUTUAL                                                                                                                                                                                                                                 ;EMP;3
620646;OBRA SOCIAL DE PETROLEROS                                                                                                                                                                                                                                 ;EMP;3
614166;OBRA SOCIAL DE LA FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA                                                                                                                                                                                    ;EMP;3
614937;OBRA SOCIAL DEL PERSONAL MUNICIPAL DE TRES DE FEBRERO                                                                                                                                                                                                     ;EMP;3
114673;INTERMED DE JUNIN S.A                                                                                                                                                                                                                                     ;EMP;3
113755;PREMEDICA S.A.                                                                                                                                                                                                                                            ;EMP;3
310521;AMUVAC                                                                                                                                                                                                                                                    ;EMP;3
116716;SALUD DEL NUEVO ROSARIO SA                                                                                                                                                                                                                                ;EMP;3
114710;SISTEMA ODONTOLÓGICO PREPAGO PAMPEANO                                                                                                                                                                                                                     ;EMP;3
215369;GRAN COOPERATIVA DE CREDITO, VIVIENDA, CONSUMO Y SERVICIOS SOCIALES LIMITADA                                                                                                                                                                              ;EMP;3
314783;ASOCIACION MUTUAL DE EMPLEADOS DE FARMACIA 22 DE DICIEMBRE                                                                                                                                                                                                ;EMP;3
112912;POLICLINICO LOMAS MEDICINA PREPAGA SOCIEDAD ANONIMA                                                                                                                                                                                                       ;EMP;3
314882;ASOCIACION MUTUAL MERCANTIL ARGENTINA DE LOS EMPLEADOS DE COMERCIO DEL CHACO                                                                                                                                                                              ;EMP;3
115232;EMERGENCIAS MEDICAS ENTRE RIOS SRL                                                                                                                                                                                                                        ;EMP;3
312497;ASOCIACION MUTUAL DE EMPLEADOS DE COMERCIO DEL SUDESTE BONAERENSE                                                                                                                                                                                         ;EMP;3
311227;MUTUAL GREMIAL MEDICA                                                                                                                                                                                                                                     ;EMP;3
616575;OBRA SOCIAL DE AERONAVEGANTES                                                                                                                                                                                                                             ;EMP;3
116442;PANGEA S.A.                                                                                                                                                                                                                                               ;EMP;3
816487;Cosarinsky Estela y Alfaro Liliana                                                                                                                                                                                                                        ;EMP;3
116491;PROTECCION EMERALD SALUD SA                                                                                                                                                                                                                               ;EMP;3
816425;Servicios Asistenciales de Caracter Particular                                                                                                                                                                                                            ;EMP;3
116457;HUINCA SALUD                                                                                                                                                                                                                                              ;EMP;3
116608;FISHERTON SALUD S.R.L.                                                                                                                                                                                                                                    ;EMP;3
416632;camara del tabaco de misiones                                                                                                                                                                                                                             ;EMP;3
316659;ASOCIACION MUTUAL SENDEROS                                                                                                                                                                                                                                ;EMP;3
320232;MUTUAL DEL PERSONAL DE AGUA Y ENERGÍA ELÉCTRICA DE SANTA FE                                                                                                                                                                                               ;EMP;3
320256;ASOCIACION MUTUAL ARGENTINA DE AZUL - SASMA                                                                                                                                                                                                               ;EMP;3
116761;ECSA SALUD                                                                                                                                                                                                                                                ;EMP;3
320317;ASOCIACIÓN MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB SPORTIVO BEN HUR                                                                                                                                                                         ;EMP;3
116686;MEDIPAR SA                                                                                                                                                                                                                                                ;EMP;3
316734;MUTUAL DE AYUDA ENTRE PROFESIONALES DEL ARTE DE CURAR DEL SANATORIO GARAY                                                                                                                                                                                 ;EMP;3
313766;ASOC. ESPAÑOLA DE SOCORROS MUTUOS Y BENEFICIENCIA DE LA PLATA                                                                                                                                                                                             ;EMP;3
116662;And the Yellow Too S.A.                                                                                                                                                                                                                                   ;EMP;3
116811;PROTECCION MEDICA SRL                                                                                                                                                                                                                                     ;EMP;3
116846;MEDVISUR SALUD S.A.                                                                                                                                                                                                                                       ;EMP;3
616912;OBRA SOCIAL DEL PERSONAL DE TELECOMUNICACIONES SINDICATO BUENOS AIRES                                                                                                                                                                                     ;EMP;3
316819;ASOCIACION MUTUAL DE LOS OBREROS CATOLICOS PADRE FEDERICO GROTE                                                                                                                                                                                           ;EMP;3
116729;ASISTENCIA MODELO VICENTE LOPEZ SA                                                                                                                                                                                                                        ;EMP;3
316826;Mutual Provincial de Luz y Fuerza de Santa Fe                                                                                                                                                                                                             ;EMP;3
311036;ASOCIACION MUTUAL RURALISTA                                                                                                                                                                                                                               ;EMP;3
117696;La Casa del Medico Mutual                                                                                                                                                                                                                                 ;EMP;3
114895;CYNTHIOS SALUD SA                                                                                                                                                                                                                                         ;EMP;3
112660;SABER S.A.                                                                                                                                                                                                                                                ;EMP;3
113328;SWISS MEDICAL S.A.                                                                                                                                                                                                                                        ;EMP;3
310231;ASOCIACION MUTUAL DE SALUD DE CIUDADELA                                                                                                                                                                                                                   ;EMP;3
111834;MEDICUS SOCIEDAD ANONIMA DE ASISTENCIA MEDICA Y CIENTIFICA                                                                                                                                                                                                ;EMP;3
410863;HOSPITAL ALEMAN ASOCIACION CIVIL                                                                                                                                                                                                                          ;EMP;3
412258;MEDIFÉ ASOCIACIÓN CIVIL                                                                                                                                                                                                                                   ;EMP;3
111438;MEDICINA PREPAGA HOMINIS S.A.                                                                                                                                                                                                                             ;EMP;3
110916;ASISTENCIA SANITARIA INTEGRAL S.A.                                                                                                                                                                                                                        ;EMP;3
311333;MUTUAL MEDICA CONCORDIA                                                                                                                                                                                                                                   ;EMP;3
317096;Asociacion Mutual de Participantes de Economias Solidarias AMPES                                                                                                                                                                                          ;EMP;3
113892;SOREMER S.A.                                                                                                                                                                                                                                              ;EMP;3
110848;PARQUE SALUD S.A.                                                                                                                                                                                                                                         ;EMP;3
311371;ASOCIACION MUTUAL SANCOR                                                                                                                                                                                                                                  ;EMP;3
115843;NATIVUS SRL                                                                                                                                                                                                                                               ;EMP;3
318037;ASOCIACION MUTUAL DEL PERSONAL, ASESORES Y DIRECTIVOS DE GRUPO SAN NICOLAS SRL                                                                                                                                                                            ;EMP;3
117726;PLENIMEDICAL S.A.                                                                                                                                                                                                                                         ;EMP;3
412555;ASOCIACIÓN HOSPITAL BRITÁNICO DE BUENOS AIRES                                                                                                                                                                                                             ;EMP;3
412593;CENTRO DE EDUCACIÓN MÉDICA E INVESTIGACIONES CLÍNICAS                                                                                                                                                                                                     ;EMP;3
413145;SOCIEDAD ITALIANA DE BENEFICENCIA EN BUENOS AIRES                                                                                                                                                                                                         ;EMP;3
111612;APRES S.A.                                                                                                                                                                                                                                                ;EMP;3
113366;OMINT S.A. DE SERVICIOS                                                                                                                                                                                                                                   ;EMP;3
311586;MUTUAL FEDERADA 25 DE JUNIO SOCIEDAD DE PROTECCION RECIPROCA.                                                                                                                                                                                             ;EMP;3
116594;SIALNOR                                                                                                                                                                                                                                                   ;EMP;3
112172;GRUPO DDM SA                                                                                                                                                                                                                                              ;EMP;3
111520;CORPORACION ASISTENCIAL S.A.                                                                                                                                                                                                                              ;EMP;3
116693;ROI SA                                                                                                                                                                                                                                                    ;EMP;3
